656,5/4/2020,Delhi,18,7,503
657,5/4/2020,Goa,0,0,7
658,5/4/2020,Gujarat,18,11,122
659,5/4/2020,Haryana,25,1,59
660,5/4/2020,Himachal Pradesh,1,1,6
661,5/4/2020,Jammu and Kashmir,4,2,106
662,5/4/2020,Jharkhand,0,0,3
663,5/4/2020,Karnataka,12,4,144
664,5/4/2020,Kerala,49,2,306
665,5/4/2020,Ladakh,10,0,14
666,5/4/2020,Madhya Pradesh,0,9,165
667,5/4/2020,Maharashtra,42,24,490
668,5/4/2020,Manipur,0,0,2
669,5/4/2020,Mizoram,0,0,1
670,5/4/2020,Odisha,0,0,20
671,5/4/2020,Puducherry,1,0,5
672,5/4/2020,Punjab,1,5,57
673,5/4/2020,Rajasthan,21,0,200
674,5/4/2020,Tamil Nadu,6,3,485
675,5/4/2020,Telangana,32,7,269
676,5/4/2020,Uttarakhand,2,0,22
677,5/4/2020,Uttar Pradesh,19,2,227
678,5/4/2020,West Bengal,10,3,80
679,6/4/2020,Andhra Pradesh,1,3,226
680,6/4/2020,Andaman and Nicobar Islands,0,0,10
681,6/4/2020,Arunachal Pradesh,0,0,1
682,6/4/2020,Assam,0,0,26
683,6/4/2020,Bihar,0,1,32
684,6/4/2020,Chandigarh,0,0,18
685,6/4/2020,Chhattisgarh,8,0,10
686,6/4/2020,Delhi,19,7,523
687,6/4/2020,Goa,0,0,7
688,6/4/2020,Gujarat,22,12,144
689,6/4/2020,Haryana,25,1,84
690,6/4/2020,Himachal Pradesh,2,1,13
691,6/4/2020,Jammu and Kashmir,4,2,109
692,6/4/2020,Jharkhand,0,0,4
693,6/4/2020,Karnataka,12,4,151
694,6/4/2020,Kerala,55,2,314
695,6/4/2020,Ladakh,10,0,14
696,6/4/2020,Madhya Pradesh,0,9,165
697,6/4/2020,Maharashtra,56,45,748
698,6/4/2020,Manipur,0,0,2
699,6/4/2020,Mizoram,0,0,1
700,6/4/2020,Odisha,2,0,21
701,6/4/2020,Puducherry,1,0,5
702,6/4/2020,Punjab,4,6,76
703,6/4/2020,Rajasthan,21,0,274
704,6/4/2020,Tamil Nadu,8,5,571
705,6/4/2020,Telangana,34,7,321
706,6/4/2020,Uttarakhand,4,0,26
707,6/4/2020,Uttar Pradesh,21,3,305
708,6/4/2020,West Bengal,10,3,80
709,7/4/2020,Andhra Pradesh,1,3,266
710,7/4/2020,Andaman and Nicobar Islands,0,0,10
711,7/4/2020,Arunachal Pradesh,0,0,1
712,7/4/2020,Assam,0,0,26
713,7/4/2020,Bihar,0,1,32
714,7/4/2020,Chandigarh,7,0,18
715,7/4/2020,Chhattisgarh,9,0,10
716,7/4/2020,Delhi,21,7,576
717,7/4/2020,Goa,0,0,7
718,7/4/2020,Gujarat,25,13,165
719,7/4/2020,Haryana,25,1,90
720,7/4/2020,Himachal Pradesh,2,1,13
721,7/4/2020,Jammu and Kashmir,4,2,116
722,7/4/2020,Jharkhand,0,0,4
723,7/4/2020,Karnataka,25,4,175
724,7/4/2020,Kerala,58,2,327
725,7/4/2020,Ladakh,10,0,14
726,7/4/2020,Madhya Pradesh,0,13,229
727,7/4/2020,Maharashtra,56,48,868
728,7/4/2020,Manipur,0,0,2
729,7/4/2020,Mizoram,0,0,1
730,7/4/2020,Odisha,2,1,42
731,7/4/2020,Puducherry,1,0,5
732,7/4/2020,Punjab,4,7,91
733,7/4/2020,Rajasthan,21,3,288
734,7/4/2020,Tamil Nadu,8,5,621
735,7/4/2020,Telangana,35,7,364
736,7/4/2020,Tripura,0,0,1
737,7/4/2020,Uttarakhand,5,0,31
738,7/4/2020,Uttar Pradesh,21,3,305
739,7/4/2020,West Bengal,13,3,91
740,8/4/2020,Andhra Pradesh,5,4,305
741,8/4/2020,Andaman and Nicobar Islands,0,0,10
742,8/4/2020,Arunachal Pradesh,0,0,1
743,8/4/2020,Assam,0,0,27
744,8/4/2020,Bihar,0,1,38
745,8/4/2020,Chandigarh,7,0,18
746,8/4/2020,Chhattisgarh,9,0,10
747,8/4/2020,Delhi,21,9,576
748,8/4/2020,Goa,0,0,7
749,8/4/2020,Gujarat,25,13,165
750,8/4/2020,Haryana,28,3,147
751,8/4/2020,Himachal Pradesh,2,1,18
752,8/4/2020,Jammu and Kashmir,4,2,116
753,8/4/2020,Jharkhand,0,0,4
754,8/4/2020,Karnataka,25,4,175
755,8/4/2020,Kerala,70,2,336
756,8/4/2020,Ladakh,10,0,14
757,8/4/2020,Madhya Pradesh,0,13,229
758,8/4/2020,Maharashtra,79,64,1018
759,8/4/2020,Manipur,0,0,2
760,8/4/2020,Mizoram,0,0,1
761,8/4/2020,Odisha,2,1,42
762,8/4/2020,Puducherry,1,0,5
763,8/4/2020,Punjab,4,7,91
764,8/4/2020,Rajasthan,21,3,328
765,8/4/2020,Tamil Nadu,19,7,690
766,8/4/2020,Telangana,35,7,427
767,8/4/2020,Tripura,0,0,1
768,8/4/2020,Uttarakhand,5,0,31
769,8/4/2020,Uttar Pradesh,26,3,343
770,8/4/2020,West Bengal,13,5,99
771,9/4/2020,Andhra Pradesh,6,4,348
772,9/4/2020,Andaman and Nicobar Islands,0,0,11
773,9/4/2020,Arunachal Pradesh,0,0,1
774,9/4/2020,Assam,0,0,28
775,9/4/2020,Bihar,0,1,39
776,9/4/2020,Chandigarh,7,0,18
777,9/4/2020,Chhattisgarh,9,0,10
778,9/4/2020,Delhi,21,9,669
779,9/4/2020,Goa,0,0,7
780,9/4/2020,Gujarat,25,16,179
781,9/4/2020,Haryana,29,3,169
782,9/4/2020,Himachal Pradesh,2,1,18
783,9/4/2020,Jammu and Kashmir,4,4,158
784,9/4/2020,Jharkhand,0,0,13
785,9/4/2020,Karnataka,28,5,181
786,9/4/2020,Kerala,83,2,345
787,9/4/2020,Ladakh,10,0,14
788,9/4/2020,Madhya Pradesh,0,16,259
789,9/4/2020,Maharashtra,117,72,1135
790,9/4/2020,Manipur,1,0,2
791,9/4/2020,Mizoram,0,0,1
792,9/4/2020,Odisha,2,1,42
793,9/4/2020,Puducherry,1,0,5
794,9/4/2020,Punjab,4,8,101
795,9/4/2020,Rajasthan,21,3,383
796,9/4/2020,Tamil Nadu,21,8,738
797,9/4/2020,Telangana,35,7,442
798,9/4/2020,Tripura,0,0,1
799,9/4/2020,Uttarakhand,5,0,35
800,9/4/2020,Uttar Pradesh,31,4,410
801,9/4/2020,West Bengal,16,5,103
802,10/4/2020,Andhra Pradesh,7,6,363
803,10/4/2020,Andaman and Nicobar Islands,0,0,11
804,10/4/2020,Arunachal Pradesh,0,0,1
805,10/4/2020,Assam,0,0,29
806,10/4/2020,Bihar,0,1,60
807,10/4/2020,Chandigarh,7,0,18
808,10/4/2020,Chhattisgarh,9,0,10
809,10/4/2020,Delhi,25,13,898
810,10/4/2020,Goa,1,0,7
811,10/4/2020,Gujarat,26,17,241
812,10/4/2020,Haryana,29,3,169
813,10/4/2020,Himachal Pradesh,6,1,28
814,10/4/2020,Jammu and Kashmir,6,4,184
815,10/4/2020,Jharkhand,0,1,13
816,10/4/2020,Karnataka,30,6,197
817,10/4/2020,Kerala,96,2,357
818,10/4/2020,Ladakh,10,0,15
819,10/4/2020,Madhya Pradesh,0,16,259
820,10/4/2020,Maharashtra,125,97,1364
821,10/4/2020,Manipur,1,0,2
822,10/4/2020,Mizoram,0,0,1
823,10/4/2020,Odisha,2,1,44
824,10/4/2020,Puducherry,1,0,5
825,10/4/2020,Punjab,5,11,132
826,10/4/2020,Rajasthan,21,3,463
827,10/4/2020,Tamil Nadu,21,8,834
828,10/4/2020,Telangana,35,7,473
829,10/4/2020,Tripura,0,0,1
830,10/4/2020,Uttarakhand,5,0,35
831,10/4/2020,Uttar Pradesh,32,4,431
832,10/4/2020,West Bengal,16,5,116
833,11/4/2020,Andhra Pradesh,11,6,381
834,11/4/2020,Andaman and Nicobar Islands,0,0,11
835,11/4/2020,Arunachal Pradesh,0,0,1
836,11/4/2020,Assam,0,1,29
837,11/4/2020,Bihar,0,1,60
838,11/4/2020,Chandigarh,7,0,18
839,11/4/2020,Chhattisgarh,9,0,18
840,11/4/2020,Delhi,25,14,903
841,11/4/2020,Goa,1,0,7
842,11/4/2020,Gujarat,31,19,308
843,11/4/2020,Haryana,29,3,177
844,11/4/2020,Himachal Pradesh,6,1,28
845,11/4/2020,Jammu and Kashmir,6,4,207
846,11/4/2020,Jharkhand,0,1,17
847,11/4/2020,Karnataka,37,6,214
848,11/4/2020,Kerala,123,2,364
849,11/4/2020,Ladakh,10,0,15
850,11/4/2020,Madhya Pradesh,0,33,443
851,11/4/2020,Maharashtra,188,110,1574
852,11/4/2020,Manipur,1,0,2
853,11/4/2020,Mizoram,0,0,1
854,11/4/2020,Odisha,2,1,48
855,11/4/2020,Puducherry,1,0,7
856,11/4/2020,Punjab,5,11,132
857,11/4/2020,Rajasthan,21,3,553
858,11/4/2020,Tamil Nadu,44,8,911
859,11/4/2020,Telangana,43,9,504
860,11/4/2020,Tripura,0,0,2
861,11/4/2020,Uttarakhand,5,0,35
862,11/4/2020,Uttar Pradesh,32,4,433
863,11/4/2020,West Bengal,16,5,126
864,12/4/2020,Andhra Pradesh,11,6,381
865,12/4/2020,Andaman and Nicobar Islands,10,0,11
866,12/4/2020,Arunachal Pradesh,0,0,1
867,12/4/2020,Assam,0,1,29
868,12/4/2020,Bihar,19,1,64
869,12/4/2020,Chandigarh,7,0,19
870,12/4/2020,Chhattisgarh,10,0,25
871,12/4/2020,Delhi,25,19,1069
872,12/4/2020,Goa,5,0,7
873,12/4/2020,Gujarat,44,22,432
874,12/4/2020,Haryana,29,3,185
875,12/4/2020,Himachal Pradesh,6,1,32
876,12/4/2020,Jammu and Kashmir,6,4,224
877,12/4/2020,Jharkhand,0,1,17
878,12/4/2020,Karnataka,37,6,226
879,12/4/2020,Kerala,142,2,374
880,12/4/2020,Ladakh,10,0,15
881,12/4/2020,Madhya Pradesh,0,36,564
882,12/4/2020,Maharashtra,208,127,1761
883,12/4/2020,Manipur,1,0,2
884,12/4/2020,Mizoram,0,0,1
885,12/4/2020,Odisha,12,1,54
886,12/4/2020,Puducherry,1,0,7
887,12/4/2020,Punjab,5,11,151
888,12/4/2020,Rajasthan,21,3,700
889,12/4/2020,Tamil Nadu,44,10,969
890,12/4/2020,Telangana,43,9,504
891,12/4/2020,Tripura,0,0,2
892,12/4/2020,Uttarakhand,5,0,35
893,12/4/2020,Uttar Pradesh,45,5,452
894,12/4/2020,West Bengal,19,5,134
895,13/04/20,Andhra Pradesh,11,7,432
896,13/04/20,Andaman and Nicobar Islands,10,0,11
897,13/04/20,Arunachal Pradesh,0,0,1
898,13/04/20,Assam,0,1,31
899,13/04/20,Bihar,26,1,64
900,13/04/20,Chandigarh,7,0,21
901,13/04/20,Chhattisgarh,10,0,31
902,13/04/20,Delhi,27,24,1154
903,13/04/20,Goa,5,0,7
904,13/04/20,Gujarat,47,26,539
905,13/04/20,Haryana,29,3,185
906,13/04/20,Himachal Pradesh,13,1,32
907,13/04/20,Jammu and Kashmir,6,4,245
908,13/04/20,Jharkhand,0,2,19
909,13/04/20,Karnataka,59,6,247
910,13/04/20,Kerala,179,3,376
911,13/04/20,Ladakh,10,0,15
912,13/04/20,Madhya Pradesh,44,43,604
913,13/04/20,Maharashtra,217,149,1985
914,13/04/20,Manipur,1,0,2
915,13/04/20,Mizoram,0,0,1
916,13/04/20,Nagaland,0,0,1
917,13/04/20,Odisha,12,1,54
918,13/04/20,Puducherry,1,0,7
919,13/04/20,Punjab,14,11,167
920,13/04/20,Rajasthan,21,3,812
921,13/04/20,Tamil Nadu,50,11,1075
922,13/04/20,Telangana,100,16,562
923,13/04/20,Tripura,0,0,2
924,13/04/20,Uttarakhand,5,0,35
925,13/04/20,Uttar Pradesh,47,5,483
926,13/04/20,West Bengal,29,7,152
927,14/04/20,Andhra Pradesh,14,9,473
928,14/04/20,Andaman and Nicobar Islands,10,0,11
929,14/04/20,Arunachal Pradesh,0,0,1
930,14/04/20,Assam,0,1,31
931,14/04/20,Bihar,26,1,66
932,14/04/20,Chandigarh,7,0,21
933,14/04/20,Chhattisgarh,10,0,31
934,14/04/20,Delhi,30,28,1510
935,14/04/20,Goa,5,0,7
936,14/04/20,Gujarat,55,26,617
937,14/04/20,Haryana,34,3,199
938,14/04/20,Himachal Pradesh,13,1,32
939,14/04/20,Jammu and Kashmir,16,4,270
940,14/04/20,Jharkhand,0,2,24
941,14/04/20,Karnataka,65,9,258
942,14/04/20,Kerala,198,3,379
943,14/04/20,Ladakh,10,0,15
944,14/04/20,Madhya Pradesh,51,50,730
945,14/04/20,Maharashtra,229,160,2337
946,14/04/20,Manipur,1,0,2
947,14/04/20,Meghalaya,0,0,1
948,14/04/20,Mizoram,0,0,1
949,14/04/20,Nagaland,0,0,1
950,14/04/20,Odisha,18,1,55
951,14/04/20,Puducherry,1,0,7
952,14/04/20,Punjab,14,12,176
953,14/04/20,Rajasthan,133,3,879
954,14/04/20,Tamil Nadu,58,11,1173
955,14/04/20,Telangana,100,17,624
956,14/04/20,Tripura,0,0,2
957,14/04/20,Uttarakhand,7,0,35
958,14/04/20,Uttar Pradesh,49,5,657
959,14/04/20,West Bengal,36,7,190
960,15/04/20,Andaman and Nicobar Islands,10,0,11
961,15/04/20,Andhra Pradesh,16,9,503
962,15/04/20,Arunachal Pradesh,0,0,1
963,15/04/20,Assam,0,1,33
964,15/04/20,Bihar,29,1,70
965,15/04/20,Chandigarh,7,0,21
966,15/04/20,Chhattisgarh,13,0,33
967,15/04/20,Delhi,30,30,1561
968,15/04/20,Goa,5,0,7
969,15/04/20,Gujarat,59,30,695
970,15/04/20,Haryana,34,3,199
971,15/04/20,Himachal Pradesh,13,1,33
972,15/04/20,Jammu and Kashmir,30,4,278
973,15/04/20,Jharkhand,0,2,27
974,15/04/20,Karnataka,75,11,277
975,15/04/20,Kerala,211,3,387
976,15/04/20,Ladakh,10,0,17
977,15/04/20,Madhya Pradesh,64,53,987
978,15/04/20,Maharashtra,259,178,2687
979,15/04/20,Manipur,1,0,2
980,15/04/20,Meghalaya,0,1,7
981,15/04/20,Mizoram,0,0,1
982,15/04/20,Nagaland,0,0,0
983,15/04/20,Odisha,18,1,60
984,15/04/20,Puducherry,1,0,7
985,15/04/20,Punjab,14,13,186
986,15/04/20,Rajasthan,147,3,1005
987,15/04/20,Tamil Nadu,81,12,1204
988,15/04/20,Telangana,120,18,647
989,15/04/20,Tripura,0,0,2
990,15/04/20,Uttarakhand,9,0,37
991,15/04/20,Uttar Pradesh,51,11,735
992,15/04/20,West Bengal,37,7,213
993,16/04/20,Andaman and Nicobar Islands,10,0,11
994,16/04/20,Andhra Pradesh,20,14,534
995,16/04/20,Arunachal Pradesh,0,0,1
996,16/04/20,Assam,5,1,33
997,16/04/20,Bihar,29,1,74
998,16/04/20,Chandigarh,7,0,21
999,16/04/20,Chhattisgarh,17,0,33
1000,16/04/20,Delhi,42,32,1578
1001,16/04/20,Goa,5,0,7
1002,16/04/20,Gujarat,64,36,871
1003,16/04/20,Haryana,43,3,205
1004,16/04/20,Himachal Pradesh,16,1,35
1005,16/04/20,Jammu and Kashmir,36,4,300
1006,16/04/20,Jharkhand,0,2,28
1007,16/04/20,Karnataka,82,13,315
1008,16/04/20,Kerala,218,3,388
1009,16/04/20,Ladakh,10,0,17
1010,16/04/20,Madhya Pradesh,64,53,1120
1011,16/04/20,Maharashtra,295,187,2919
1012,16/04/20,Manipur,1,0,2
1013,16/04/20,Meghalaya,0,1,7
1014,16/04/20,Mizoram,0,0,1
1015,16/04/20,Nagaland,0,0,0
1016,16/04/20,Odisha,18,1,60
1017,16/04/20,Puducherry,1,0,7
1018,16/04/20,Punjab,27,13,186
1019,16/04/20,Rajasthan,147,3,1023
1020,16/04/20,Tamil Nadu,118,14,1242
1021,16/04/20,Telangana,120,18,698
1022,16/04/20,Tripura,1,0,2
1023,16/04/20,Uttarakhand,9,0,37
1024,16/04/20,Uttar Pradesh,68,13,773
1025,16/04/20,West Bengal,42,7,231
1026,17/04/20,Andaman and Nicobar Islands,10,0,11
1027,17/04/20,Andhra Pradesh,36,14,572
1028,17/04/20,Arunachal Pradesh,0,0,1
1029,17/04/20,Assam,5,1,35
1030,17/04/20,Bihar,37,1,83
1031,17/04/20,Chandigarh,9,0,21
1032,17/04/20,Chhattisgarh,23,0,36
1033,17/04/20,Delhi,51,38,1640
1034,17/04/20,Goa,6,0,7
1035,17/04/20,Gujarat,74,38,1021
1036,17/04/20,Haryana,43,3,205
1037,17/04/20,Himachal Pradesh,16,1,35
1038,17/04/20,Jammu and Kashmir,38,4,314
1039,17/04/20,Jharkhand,0,2,29
1040,17/04/20,Karnataka,82,13,353
1041,17/04/20,Kerala,245,3,395
1042,17/04/20,Ladakh,14,0,18
1043,17/04/20,Madhya Pradesh,65,57,1308
1044,17/04/20,Maharashtra,300,194,3205
1045,17/04/20,Manipur,1,0,2
1046,17/04/20,Meghalaya,0,1,9
1047,17/04/20,Mizoram,0,0,1
1048,17/04/20,Nagaland,0,0,0
1049,17/04/20,Odisha,19,1,60
1050,17/04/20,Puducherry,1,0,7
1051,17/04/20,Punjab,27,13,186
1052,17/04/20,Rajasthan,164,11,1131
1053,17/04/20,Tamil Nadu,180,15,1267
1054,17/04/20,Telangana,186,18,743
1055,17/04/20,Tripura,1,0,2
1056,17/04/20,Uttarakhand,9,0,37
1057,17/04/20,Uttar Pradesh,74,14,846
1058,17/04/20,West Bengal,51,10,255
1059,18/04/20,Andaman and Nicobar Islands,11,0,12
1060,18/04/20,Andhra Pradesh,42,15,603
1061,18/04/20,Arunachal Pradesh,0,0,1
1062,18/04/20,Assam,9,1,35
1063,18/04/20,Bihar,37,2,85
1064,18/04/20,Chandigarh,9,0,21
1065,18/04/20,Chhattisgarh,24,0,36
1066,18/04/20,Delhi,72,42,1707
1067,18/04/20,Goa,6,0,7
1068,18/04/20,Gujarat,88,48,1272
1069,18/04/20,Haryana,43,3,225
1070,18/04/20,Himachal Pradesh,16,1,38
1071,18/04/20,Jammu and Kashmir,42,5,328
1072,18/04/20,Jharkhand,0,2,33
1073,18/04/20,Karnataka,92,13,371
1074,18/04/20,Kerala,255,3,396
1075,18/04/20,Ladakh,14,0,18
1076,18/04/20,Madhya Pradesh,69,69,1355
1077,18/04/20,Maharashtra,331,201,3323
1078,18/04/20,Manipur,1,0,2
1079,18/04/20,Meghalaya,0,1,11
1080,18/04/20,Mizoram,0,0,1
1081,18/04/20,Nagaland,0,0,0
1082,18/04/20,Odisha,21,1,60
1083,18/04/20,Puducherry,3,0,7
1084,18/04/20,Punjab,27,13,202
1085,18/04/20,Rajasthan,183,11,1229
1086,18/04/20,Tamil Nadu,283,15,1323
1087,18/04/20,Telangana,186,18,791
1088,18/04/20,Tripura,1,0,2
1089,18/04/20,Uttarakhand,9,0,42
1090,18/04/20,Uttar Pradesh,86,14,969
1091,18/04/20,West Bengal,55,10,287
1092,19/04/20,Andaman and Nicobar Islands,11,0,14
1093,19/04/20,Andhra Pradesh,42,15,603
1094,19/04/20,Arunachal Pradesh,0,0,1
1095,19/04/20,Assam,12,1,35
1096,19/04/20,Bihar,37,2,86
1097,19/04/20,Chandigarh,10,0,23
1098,19/04/20,Chhattisgarh,24,0,36
1099,19/04/20,Delhi,72,43,1893
1100,19/04/20,Goa,6,0,7
1101,19/04/20,Gujarat,94,58,1604
1102,19/04/20,Haryana,87,3,233
1103,19/04/20,Himachal Pradesh,16,1,39
1104,19/04/20,Jammu and Kashmir,51,5,341
1105,19/04/20,Jharkhand,0,2,35
1106,19/04/20,Karnataka,104,14,384
1107,19/04/20,Kerala,257,3,400
1108,19/04/20,Ladakh,14,0,18
1109,19/04/20,Madhya Pradesh,127,70,1407
1110,19/04/20,Maharashtra,365,211,3651
1111,19/04/20,Manipur,1,0,2
1112,19/04/20,Meghalaya,0,1,11
1113,19/04/20,Mizoram,0,0,1
1114,19/04/20,Nagaland,0,0,0
1115,19/04/20,Odisha,24,1,61
1116,19/04/20,Puducherry,3,0,7
1117,19/04/20,Punjab,31,16,219
1118,19/04/20,Rajasthan,183,11,1351
1119,19/04/20,Tamil Nadu,365,15,1372
1120,19/04/20,Telangana,186,18,844
1121,19/04/20,Tripura,1,0,2
1122,19/04/20,Uttarakhand,9,0,42
1123,19/04/20,Uttar Pradesh,108,17,1084
1124,19/04/20,West Bengal,62,12,310
1125,20/04/20,Andaman and Nicobar Islands,11,0,15
1126,20/04/20,Andhra Pradesh,92,20,722
1127,20/04/20,Arunachal Pradesh,0,0,1
1128,20/04/20,Assam,17,1,35
1129,20/04/20,Bihar,42,2,96
1130,20/04/20,Chandigarh,13,0,26
1131,20/04/20,Chhattisgarh,25,0,36
1132,20/04/20,Delhi,290,45,2003
1133,20/04/20,Goa,7,0,7
1134,20/04/20,Gujarat,106,67,1851
1135,20/04/20,Haryana,87,3,233
1136,20/04/20,Himachal Pradesh,16,1,39
1137,20/04/20,Jammu and Kashmir,56,5,350
1138,20/04/20,Jharkhand,0,2,42
1139,20/04/20,Karnataka,111,16,395
1140,20/04/20,Kerala,270,3,402
1141,20/04/20,Ladakh,14,0,18
1142,20/04/20,Madhya Pradesh,127,74,1485
1143,20/04/20,Maharashtra,507,223,4203
1144,20/04/20,Manipur,2,0,2
1145,20/04/20,Meghalaya,0,1,11
1146,20/04/20,Mizoram,0,0,1
1147,20/04/20,Nagaland,0,0,0
1148,20/04/20,Odisha,24,1,68
1149,20/04/20,Puducherry,3,0,7
1150,20/04/20,Punjab,31,16,219
1151,20/04/20,Rajasthan,183,14,1478
1152,20/04/20,Tamil Nadu,411,15,1477
1153,20/04/20,Telangana,190,21,873
1154,20/04/20,Tripura,1,0,2
1155,20/04/20,Uttarakhand,11,0,44
1156,20/04/20,Uttar Pradesh,129,17,1176
1157,20/04/20,West Bengal,66,12,339
1158,21/04/20,Andaman and Nicobar Islands,11,0,16
1159,21/04/20,Andhra Pradesh,96,22,757
1160,21/04/20,Arunachal Pradesh,1,0,1
1161,21/04/20,Assam,19,1,35
1162,21/04/20,Bihar,42,2,114
1163,21/04/20,Chandigarh,13,0,26
1164,21/04/20,Chhattisgarh,25,0,36
1165,21/04/20,Delhi,431,47,2081
1166,21/04/20,Goa,7,0,7
